일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2017/08/01","106800","-1700","-1.57","109500","109600","106600","653354","70502803900","13094150026800","122604401"
"2017/07/31","108500","-100","-0.09","108000","110300","107400","449449","48772598900","13302577508500","122604401"
"2017/07/28","108600","-2800","-2.51","109700","110000","108000","988312","107557653700","13314837948600","122604401"
"2017/07/27","111400","-2100","-1.85","113800","114300","111400","620307","69877155200","13658130271400","122604401"
"2017/07/26","113500","2500","2.25","110500","113500","108000","1345957","150116086600","13915599513500","122604401"
"2017/07/25","111000","-3900","-3.39","114800","114900","110700","1147814","128347518400","13609088511000","122604401"
"2017/07/24","114900","400","0.35","115000","115900","114100","390098","44879050000","14087245674900","122604401"
"2017/07/21","114500","-100","-0.09","115100","115100","113100","452747","51751515100","14038203914500","122604401"
"2017/07/20","114600","-100","-0.09","116100","116900","114500","1025412","118828785700","14050464354600","122604401"
"2017/07/19","114700","4200","3.80","111300","115000","110000","748129","84314651900","14062724794700","122604401"
"2017/07/18","110500","-200","-0.18","110900","111600","109600","417487","46165519500","13547786310500","122604401"
"2017/07/17","110700","1400","1.28","111200","111700","110100","577683","64062723800","13572307190700","122604401"
"2017/07/14","109300","1900","1.77","107200","109300","105000","674727","71912351400","13400661029300","122604401"
"2017/07/13","107400","-800","-0.74","108900","110000","105400","827035","88554085900","13167712667400","122604401"
"2017/07/12","108200","-4300","-3.82","112400","113400","108100","896750","98363240200","13265796188200","122604401"
"2017/07/11","112500","-500","-0.44","113200","113600","111600","365205","40986597100","13792995112500","122604401"
"2017/07/10","113000","-1000","-0.88","114900","114900","112900","296008","33603665900","13854297313000","122604401"
"2017/07/07","114000","400","0.35","114000","114900","113300","392026","44667902800","13976901714000","122604401"
"2017/07/06","113600","2900","2.62","111200","113600","111100","499967","56392045100","13927859953600","122604401"
"2017/07/05","110700","-2200","-1.95","112500","113200","109300","888745","98251360200","13572307190700","122604401"
"2017/07/04","112900","-2600","-2.25","115500","116000","112600","539509","61443355300","13842036872900","122604401"
"2017/07/03","115500","400","0.35","116000","116300","114500","537990","62024562600","14160808315500","122604401"
"2017/06/30","115100","2000","1.77","113700","116200","113700","828533","95135390400","14111766555100","122604401"
"2017/06/29","113100","-900","-0.79","114200","114800","112100","666167","75345743000","13866557753100","122604401"
"2017/06/28","114000","-1100","-0.96","114100","115600","113900","457784","52376300800","13976901714000","122604401"
"2017/06/27","115100","1100","0.96","116700","119500","115000","1102229","128862920400","14111766555100","122604401"
"2017/06/26","114000","700","0.62","112800","115600","112100","918685","104904148500","13976901714000","122604401"
"2017/06/23","113300","200","0.18","113900","115000","112800","566252","64324396800","13891078633300","122604401"
"2017/06/22","113100","-2000","-1.74","115700","115700","112600","909694","103500845600","13866557753100","122604401"
"2017/06/21","115100","800","0.70","114400","115800","109200","1469726","168326275400","14111766555100","122604401"
"2017/06/20","114300","5800","5.35","109600","115800","109400","2484286","282141022300","14013683034300","122604401"
"2017/06/19","108500","4200","4.03","105000","108600","104500","1270529","135528121200","13302577508500","122604401"
"2017/06/16","104300","1700","1.66","102800","104300","102000","627995","64900598100","12787639024300","122604401"
"2017/06/15","102600","-200","-0.19","104000","104000","101200","597146","61340041700","12579211542600","122604401"
"2017/06/14","102800","2900","2.90","100800","104500","100700","1008649","103724357900","12603732422800","122604401"
"2017/06/13","99900","-100","-0.10","100400","100800","99400","523828","52373920300","12248179659900","122604401"
"2017/06/12","100000","-1400","-1.38","101000","101300","99700","508209","50894856800","12260440100000","122604401"
"2017/06/09","101400","1700","1.71","100300","102500","99800","1115877","113060851700","12432086261400","122604401"
"2017/06/08","99700","900","0.91","99700","100300","99100","971471","96896920200","12223658779700","122604401"
"2017/06/07","98800","1000","1.02","98700","99500","98200","903681","89398228400","12113314818800","122604401"
"2017/06/05","97800","1700","1.77","96800","97800","96200","751326","73088428200","11990710417800","122604401"
"2017/06/02","96100","1100","1.16","96400","97000","95500","476730","45862200200","11782282936100","122604401"
"2017/06/01","95000","-600","-0.63","96000","96100","94600","431200","41018255000","11647418095000","122604401"
"2017/05/31","95600","-200","-0.21","95900","96700","95100","628100","60218357600","11720980735600","122604401"
"2017/05/30","95800","2200","2.35","94400","95800","94000","586123","55576273800","11745501615800","122604401"
"2017/05/29","93600","-200","-0.21","94300","94500","93400","327074","30669058000","11475771933600","122604401"
"2017/05/26","93800","0","0.00","94000","94900","93100","409779","38530787900","11500292813800","122604401"
"2017/05/25","93800","-1200","-1.26","95400","95400","93800","321894","30352518400","11500292813800","122604401"
"2017/05/24","95000","1500","1.60","93800","95000","93800","398891","37689616900","11647418095000","122604401"
"2017/05/23","93500","-400","-0.43","94200","94300","93100","285302","26676952100","11463511493500","122604401"
"2017/05/22","93900","-900","-0.95","95400","95400","93700","241343","22743464000","11495852387700","122426543"
"2017/05/19","94800","800","0.85","94100","94900","93700","225315","21276181300","11606036276400","122426543"
"2017/05/18","94000","-700","-0.74","93700","94600","93100","322779","30246788300","11508095042000","122426543"
"2017/05/17","94700","-200","-0.21","95400","95600","94300","258246","24468443400","11593793622100","122426543"
"2017/05/16","94900","-1000","-1.04","96500","96500","94800","334753","31895503400","11618278930700","122426543"
"2017/05/15","95900","400","0.42","95000","96300","95000","291263","27895077800","11740705473700","122426543"
"2017/05/12","95500","200","0.21","96000","96400","94600","389701","37168107600","11691734856500","122426543"
"2017/05/11","95300","-1200","-1.24","96100","97700","95100","738546","70745950100","11667249547900","122426543"
"2017/05/10","96500","1700","1.79","95800","97800","95700","989488","95673489000","11814161399500","122426543"
"2017/05/08","94800","4700","5.22","91600","95000","91600","1203072","113112611500","11606036276400","122426543"
"2017/05/04","90100","1100","1.24","89500","90200","89100","343512","30808995200","11030631524300","122426543"
"2017/05/02","89000","-600","-0.67","89500","90000","88900","225811","20173913200","10895962327000","122426543"
"2017/04/28","89600","500","0.56","89300","89600","88700","260136","23212112800","10969418252800","122426543"
"2017/04/27","89100","-600","-0.67","90000","90100","89100","272424","24368494300","10908204981300","122426543"
"2017/04/26","89700","800","0.90","89500","89700","88600","438518","39081585800","10981660907100","122426543"
"2017/04/25","88900","0","0.00","89200","89700","88800","317547","28287486100","10883719672700","122426543"
"2017/04/24","88900","-1400","-1.55","89600","89600","88700","472217","42025235200","10883719672700","122426543"
"2017/04/21","90300","-900","-0.99","91300","91400","90200","280786","25417636500","11055116832900","122426543"
"2017/04/20","91200","-500","-0.55","91800","91900","90900","215496","19671065100","11165300721600","122426543"
"2017/04/19","91700","500","0.55","91800","91900","90800","293492","26851130100","11226513993100","122426543"
"2017/04/18","91200","200","0.22","91300","92000","90600","408633","37337417400","11165300721600","122426543"
"2017/04/17","91000","2000","2.25","89600","91000","89100","297165","26740642400","11140815413000","122426543"
"2017/04/14","89000","-600","-0.67","89400","90000","89000","279380","24954826100","10895962327000","122426543"
"2017/04/13","89600","-500","-0.55","90400","90400","89600","268366","24124441300","10447210099200","116598327"
"2017/04/12","90100","400","0.45","89700","90400","89500","235186","21142056500","10505509262700","116598327"
"2017/04/11","89700","1100","1.24","88800","90200","88800","327970","29394916700","10458869931900","116598327"
"2017/04/10","88600","-1500","-1.66","89900","90000","88600","405016","36114766200","10330611772200","116598327"
"2017/04/07","90100","-200","-0.22","90700","90700","90000","201088","18151429700","10505509262700","116598327"
"2017/04/06","90300","-300","-0.33","90700","90700","89800","222364","20063843400","10528828928100","116598327"
"2017/04/05","90600","300","0.33","90700","90900","89800","276686","25006463000","10563808426200","116598327"
"2017/04/04","90300","800","0.89","89600","91000","89300","476030","42932075900","10528828928100","116598327"
"2017/04/03","89500","-600","-0.67","90100","90200","89300","459034","41156036200","10435550266500","116598327"
"2017/03/31","90100","-200","-0.22","90000","91000","90000","259731","23446027500","10505509262700","116598327"
"2017/03/30","90300","100","0.11","90400","91100","89900","357843","32306019800","10528828928100","116598327"
"2017/03/29","90200","-600","-0.66","91000","91100","90100","321143","29050047700","10517169095400","116598327"
"2017/03/28","90800","-200","-0.22","91500","91600","90100","374769","33947810400","10587128091600","116598327"
"2017/03/27","91000","1200","1.34","90200","92000","89400","751160","68315385700","10610447757000","116598327"
"2017/03/24","89800","1700","1.93","88700","89800","87400","866431","76642742700","10470529764600","116598327"
"2017/03/23","88100","-1400","-1.56","89700","90100","87500","1070934","94697937000","10272312608700","116598327"
"2017/03/22","89500","-300","-0.33","90600","91800","89200","927884","83654014500","10435550266500","116598327"
"2017/03/21","89800","-1700","-1.86","91100","92500","89800","832157","75524202000","10470529764600","116598327"
"2017/03/20","91500","-600","-0.65","91100","91600","88200","1523740","136881378400","10668746920500","116598327"
"2017/03/17","92100","-4200","-4.36","96600","96600","91700","1176971","109501441200","10738705916700","116598327"
"2017/03/16","96300","1700","1.80","94200","96400","94200","492930","47137468200","11228418890100","116598327"
"2017/03/15","94600","-3400","-3.47","98300","98700","94600","1142451","109510870900","11030201734200","116598327"
"2017/03/14","98000","-500","-0.51","98200","98800","97800","337480","33171989500","11426636046000","116598327"
"2017/03/13","98500","-200","-0.20","98400","99300","98300","264147","26049464900","11484935209500","116598327"
"2017/03/10","98700","-500","-0.50","99300","99400","97700","500570","49273633000","11508254874900","116598327"
"2017/03/09","99200","-600","-0.60","99900","100400","99200","293011","29192262400","11566554038400","116598327"
"2017/03/08","99800","-500","-0.50","100500","100700","99700","244088","24406747300","11636513034600","116598327"
"2017/03/07","100300","-400","-0.40","100600","100800","100300","181904","18271795300","11694812198100","116598327"
"2017/03/06","100700","-300","-0.30","100700","101300","100400","189159","19059721700","11741451528900","116598327"
"2017/03/03","101000","0","0.00","101000","101400","100400","225135","22686759900","11776431027000","116598327"
"2017/03/02","101000","-500","-0.49","102000","102000","100800","294534","29792150900","11776431027000","116598327"
"2017/02/28","101500","0","0.00","102000","102200","101000","231746","23497995700","11834730190500","116598327"
"2017/02/27","101500","800","0.79","100900","102400","100900","310611","31577427800","11834730190500","116598327"
"2017/02/24","100700","-800","-0.79","101800","102000","100700","296505","29989741700","11741451528900","116598327"
"2017/02/23","101500","400","0.40","102000","102400","101200","319974","32522827900","11834730190500","116598327"
"2017/02/22","101100","100","0.10","101100","103000","100300","606524","61585925700","11788090859700","116598327"
"2017/02/21","101000","200","0.20","100900","101200","100700","225337","22731081700","11776431027000","116598327"
"2017/02/20","100800","-100","-0.10","101100","101500","100800","160767","16240790400","11753111361600","116598327"
"2017/02/17","100900","-800","-0.79","100700","101500","100700","282868","28571320700","11764771194300","116598327"
"2017/02/16","101700","200","0.20","102100","102100","101000","236035","23969337800","11858049855900","116598327"
"2017/02/15","101500","1000","1.00","100800","101900","100600","235427","23870196600","11834730190500","116598327"
"2017/02/14","100500","-1100","-1.08","101400","101600","100400","222605","22429616800","11718131863500","116598327"
"2017/02/13","101600","-200","-0.20","102200","102300","101300","162698","16543379900","11846390023200","116598327"
"2017/02/10","101800","1400","1.39","100500","102200","100500","268924","27321747800","11869709688600","116598327"
"2017/02/09","100400","-400","-0.40","100600","101000","100300","164606","16558242300","11706472030800","116598327"
"2017/02/08","100800","300","0.30","100600","100800","99800","213907","21428705200","11753111361600","116598327"
"2017/02/07","100500","-900","-0.89","101200","101500","100400","248715","25054810200","11718131863500","116598327"
"2017/02/06","101400","-100","-0.10","102000","102200","101000","161541","16396769600","11823070357800","116598327"
"2017/02/03","101500","900","0.89","101100","102400","100500","283801","28756129512","11834730190500","116598327"
"2017/02/02","100600","600","0.60","100300","101800","99900","288168","29057640500","11729791696200","116598327"
"2017/02/01","100000","-200","-0.20","100800","101000","99800","218575","21913535400","11659832700000","116598327"
"2017/01/31","100200","0","0.00","100700","101600","100200","291157","29315243000","11683152365400","116598327"
"2017/01/26","100200","200","0.20","100000","100300","98900","419237","41808469000","11683152365400","116598327"
"2017/01/25","100000","400","0.40","100000","100900","99000","373548","37226214100","11659832700000","116598327"
"2017/01/24","99600","-900","-0.90","100600","100800","99500","329225","32876199200","11613193369200","116598327"
"2017/01/23","100500","0","0.00","100400","101700","100100","227443","22873557500","11718131863500","116598327"
"2017/01/20","100500","0","0.00","100500","100800","100000","205138","20583335000","11718131863500","116598327"
"2017/01/19","100500","-800","-0.79","101700","102100","100500","247473","25001626400","11718131863500","116598327"
"2017/01/18","101300","300","0.30","101200","102300","101100","255201","25886612300","11811410525100","116598327"
"2017/01/17","101000","-1100","-1.08","102000","102400","100800","345446","35068807300","11776431027000","116598327"
"2017/01/16","102100","-600","-0.58","103000","103300","102100","232237","23785611300","11904689186700","116598327"
"2017/01/13","102700","100","0.10","102700","104200","102500","314633","32406421900","11974648182900","116598327"
"2017/01/12","102600","-1300","-1.25","103600","103700","102600","382476","39400275700","11962988350200","116598327"
"2017/01/11","103900","0","0.00","104600","104700","103700","234024","24367478100","12114566175300","116598327"
"2017/01/10","103900","0","0.00","104300","104800","103500","227494","23640348000","12114566175300","116598327"
"2017/01/09","103900","-1400","-1.33","105400","105800","103900","342236","35704058800","12114566175300","116598327"
"2017/01/06","105300","-1100","-1.03","105900","106300","105000","277541","29258251500","12277803833100","116598327"
"2017/01/05","106400","300","0.28","106400","107500","105800","312028","33217241600","12406061992800","116598327"
"2017/01/04","106100","-500","-0.47","107000","107000","105100","349978","36976651800","12371082494700","116598327"
"2017/01/03","106600","-1600","-1.48","107700","108200","106100","382069","40864413800","12429381658200","116598327"
"2017/01/02","108200","800","0.74","107600","108300","106600","433573","46645954300","12615938981400","116598327"
